Country_Code,Informed_consent,gender,educ,polint,ideo,reldep3,reldep2,reldep1,issue1,issue2,collact3,collact1,collact2,mancheck1,mancheck3,mancheck4,mancheck6,mancheck8,age_1,finalflag,antielite,heartland,antiim,conditions
Poland,"Yes, I agree",Male,Mid in country X,2.0,,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,37.0,low quality response,1.0,1.0,1.0, right-wing populism
Poland,"Yes, I agree",Female,Highest in country X,2.0,5.0,5.0,4.0,6.0,2.0,2.0,6.0,7: Very willing,5.0,7: Fully applies,7: Fully applies,3.0,7: Fully applies,5.0,23.0,sufficient/high quality response,1.0,1.0,1.0, right-wing populism
Poland,"Yes, I agree",Female,Highest in country X,5.0,5.0,4.0,3.0,5.0,4.0,5.0,3.0,4.0,5.0,3.0,5.0,4.0,4.0,4.0,31.0,sufficient/high quality response,0.0,0.0,0.0,control
Poland,"Yes, I agree",Male,Highest in country X,4.0,10: Right,7: Completely agree,5.0,2.0,1: Completely disagree,6.0,4.0,4.0,4.0,6.0,6.0,4.0,6.0,6.0,42.0,sufficient/high quality response,0.0,1.0,1.0,anti-immigrant
Poland,"Yes, I agree",Male,Mid in country X,4.0,4.0,6.0,6.0,6.0,4.0,6.0,5.0,4.0,5.0,6.0,5.0,5.0,3.0,5.0,56.0,sufficient/high quality response,1.0,1.0,1.0, right-wing populism
Poland,"Yes, I agree",Male,Highest in country X,5.0,9.0,6.0,4.0,5.0,4.0,4.0,5.0,7: Very willing,5.0,6.0,5.0,5.0,7: Fully applies,5.0,25.0,sufficient/high quality response,0.0,1.0,1.0,anti-immigrant
Poland,"Yes, I agree",Female,Highest in country X,4.0,7.0,4.0,3.0,5.0,4.0,5.0,3.0,5.0,5.0,1: Does not apply at all,5.0,2.0,1: Does not apply at all,5.0,24.0,sufficient/high quality response,0.0,0.0,0.0,control
Poland,"Yes, I agree",Female,Mid in country X,3.0,,7: Completely agree,7: Completely agree,7: Completely agree,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,44.0,sufficient/high quality response,0.0,1.0,1.0,anti-immigrant
Poland,"Yes, I agree",Male,Mid in country X,3.0,,6.0,5.0,6.0,7: Completely agree,7: Completely agree,2.0,3.0,3.0,7: Fully applies,6.0,4.0,6.0,7: Fully applies,27.0,sufficient/high quality response,1.0,1.0,1.0, right-wing populism
Poland,"Yes, I agree",Female,Mid in country X,2.0,1.0,6.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,2.0,3.0,5.0,52.0,sufficient/high quality response,1.0,1.0,0.0,anti-elitist
Poland,"Yes, I agree",Female,Mid in country X,1: Not interested at all,10: Right,7: Completely agree,4.0,4.0,7: Completely agree,7: Completely agree,1: Very unwilling,3.0,1: Very unwilling,7: Fully applies,7: Fully applies,1: Does not apply at all,1: Does not apply at all,7: Fully applies,47.0,sufficient/high quality response,1.0,1.0,0.0,anti-elitist
Poland,"Yes, I agree",Female,Mid in country X,3.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1: Does not apply at all,6.0,4.0,1: Does not apply at all,7: Fully applies,35.0,sufficient/high quality response,0.0,0.0,0.0,control
Poland,"Yes, I agree",Female,Mid in country X,2.0,3.0,5.0,5.0,7: Completely agree,5.0,6.0,5.0,6.0,3.0,4.0,6.0,2.0,7: Fully applies,6.0,21.0,sufficient/high quality response,0.0,1.0,1.0,anti-immigrant
Poland,"Yes, I agree",Male,Mid in country X,4.0,6.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,21.0,low quality response,0.0,1.0,1.0,anti-immigrant
Poland,"Yes, I agree",Male,Mid in country X,4.0,6.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,21.0,low quality response,0.0,1.0,1.0,anti-immigrant
Poland,"Yes, I agree",Male,No education + [lowest categories in country x],2.0,,6.0,3.0,5.0,4.0,6.0,3.0,7: Very willing,4.0,6.0,5.0,3.0,6.0,3.0,41.0,sufficient/high quality response,0.0,1.0,1.0,anti-immigrant
Poland,"Yes, I agree",Female,No education + [lowest categories in country x],1: Not interested at all,,5.0,5.0,7: Completely agree,1: Completely disagree,1: Completely disagree,5.0,7: Very willing,6.0,2.0,2.0,6.0,7: Fully applies,6.0,44.0,sufficient/high quality response,1.0,1.0,1.0, right-wing populism
Poland,"Yes, I agree",Male,No education + [lowest categories in country x],3.0,3.0,4.0,4.0,5.0,3.0,4.0,4.0,3.0,5.0,3.0,3.0,2.0,2.0,4.0,40.0,sufficient/high quality response,0.0,0.0,0.0,control
Poland,"Yes, I agree",Male,Mid in country X,4.0,6.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,43.0,low quality response,1.0,1.0,1.0, right-wing populism
Poland,"Yes, I agree",Male,No education + [lowest categories in country x],3.0,6.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,46.0,low quality response,0.0,0.0,0.0,control
Poland,"Yes, I agree",Male,No education + [lowest categories in country x],2.0,4.0,5.0,6.0,6.0,6.0,5.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,49.0,sufficient/high quality response,0.0,0.0,0.0,control
Poland,"Yes, I agree",Male,No education + [lowest categories in country x],4.0,8.0,6.0,5.0,6.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,45.0,low quality response,0.0,1.0,1.0,anti-immigrant
Poland,"Yes, I agree",Female,Highest in country X,4.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,6.0,5.0,6.0,2.0,5.0,29.0,sufficient/high quality response,1.0,1.0,0.0,anti-elitist
Poland,"Yes, I agree",Female,Mid in country X,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,52.0,sufficient/high quality response,0.0,1.0,1.0,anti-immigrant
Poland,"Yes, I agree",Male,Mid in country X,3.0,3.0,5.0,5.0,6.0,5.0,5.0,4.0,4.0,2.0,3.0,7: Fully applies,7: Fully applies,7: Fully applies,7: Fully applies,45.0,sufficient/high quality response,1.0,1.0,0.0,anti-elitist
Poland,"Yes, I agree",Female,Highest in country X,3.0,2.0,6.0,1: Completely disagree,2.0,4.0,5.0,5.0,7: Very willing,3.0,5.0,5.0,5.0,6.0,5.0,28.0,sufficient/high quality response,1.0,1.0,1.0, right-wing populism
Poland,"Yes, I agree",Female,Mid in country X,2.0,6.0,6.0,4.0,4.0,4.0,2.0,7: Very willing,7: Very willing,4.0,3.0,2.0,3.0,1: Does not apply at all,4.0,23.0,sufficient/high quality response,0.0,0.0,0.0,control
Poland,"Yes, I agree",Female,Mid in country X,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,40.0,low quality response,0.0,0.0,0.0,control
Poland,"Yes, I agree",Male,No education + [lowest categories in country x],4.0,5.0,5.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,2.0,5.0,44.0,sufficient/high quality response,1.0,1.0,0.0,anti-elitist
Poland,"Yes, I agree",Female,Mid in country X,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,3.0,5.0,4.0,5.0,6.0,4.0,19.0,sufficient/high quality response,1.0,1.0,0.0,anti-elitist
Poland,"Yes, I agree",Female,Highest in country X,5.0,,3.0,2.0,5.0,6.0,7: Completely agree,2.0,3.0,3.0,4.0,4.0,5.0,4.0,6.0,24.0,sufficient/high quality response,0.0,0.0,0.0,control
Poland,"Yes, I agree",Male,Mid in country X,4.0,3.0,3.0,2.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,29.0,low quality response,0.0,1.0,1.0,anti-immigrant
Poland,"Yes, I agree",Female,Mid in country X,4.0,,6.0,6.0,6.0,4.0,4.0,7: Very willing,7: Very willing,5.0,4.0,6.0,7: Fully applies,4.0,7: Fully applies,21.0,sufficient/high quality response,1.0,1.0,1.0, right-wing populism
Poland,"Yes, I agree",Female,Highest in country X,2.0,10: Right,6.0,1: Completely disagree,2.0,4.0,5.0,6.0,7: Very willing,7: Very willing,1: Does not apply at all,4.0,1: Does not apply at all,1: Does not apply at all,7: Fully applies,30.0,sufficient/high quality response,0.0,0.0,0.0,control
Poland,"Yes, I agree",Female,Mid in country X,3.0,,7: Completely agree,4.0,6.0,7: Completely agree,1: Completely disagree,6.0,7: Very willing,2.0,2.0,7: Fully applies,6.0,6.0,7: Fully applies,20.0,sufficient/high quality response,1.0,1.0,1.0, right-wing populism
Poland,"Yes, I agree",Female,Mid in country X,4.0,6.0,5.0,4.0,6.0,5.0,5.0,2.0,2.0,2.0,7: Fully applies,7: Fully applies,7: Fully applies,5.0,7: Fully applies,45.0,sufficient/high quality response,1.0,1.0,0.0,anti-elitist
Poland,"Yes, I agree",Female,Mid in country X,1: Not interested at all,6.0,4.0,1: Completely disagree,5.0,6.0,7: Completely agree,4.0,7: Very willing,7: Very willing,1: Does not apply at all,4.0,1: Does not apply at all,6.0,6.0,24.0,sufficient/high quality response,0.0,1.0,1.0,anti-immigrant
Poland,"Yes, I agree",Male,No education + [lowest categories in country x],4.0,5.0,5.0,7: Completely agree,7: Completely agree,7: Completely agree,6.0,2.0,2.0,2.0,5.0,3.0,7: Fully applies,3.0,5.0,41.0,sufficient/high quality response,1.0,1.0,0.0,anti-elitist
Poland,"Yes, I agree",Female,Mid in country X,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,27.0,low quality response,1.0,1.0,0.0,anti-elitist
Poland,"Yes, I agree",Male,No education + [lowest categories in country x],4.0,1.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,46.0,sufficient/high quality response,1.0,1.0,0.0,anti-elitist
Poland,"Yes, I agree",Female,No education + [lowest categories in country x],1: Not interested at all,,4.0,5.0,4.0,3.0,5.0,2.0,5.0,3.0,5.0,4.0,6.0,2.0,4.0,39.0,sufficient/high quality response,0.0,0.0,0.0,control
Poland,"Yes, I agree",Male,No education + [lowest categories in country x],3.0,5.0,5.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,44.0,sufficient/high quality response,0.0,0.0,0.0,control
Poland,"Yes, I agree",Female,No education + [lowest categories in country x],4.0,5.0,4.0,3.0,5.0,4.0,6.0,3.0,5.0,5.0,3.0,6.0,4.0,3.0,5.0,41.0,sufficient/high quality response,0.0,1.0,1.0,anti-immigrant
Poland,"Yes, I agree",Male,No education + [lowest categories in country x],2.0,5.0,6.0,4.0,6.0,4.0,5.0,5.0,4.0,5.0,6.0,6.0,4.0,6.0,4.0,58.0,sufficient/high quality response,0.0,1.0,1.0,anti-immigrant
Poland,"Yes, I agree",Female,No education + [lowest categories in country x],2.0,,5.0,5.0,5.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,6.0,4.0,40.0,sufficient/high quality response,0.0,0.0,0.0,control
Poland,"Yes, I agree",Male,No education + [lowest categories in country x],5.0,6.0,2.0,4.0,5.0,2.0,2.0,4.0,4.0,5.0,4.0,6.0,6.0,1: Does not apply at all,7: Fully applies,57.0,sufficient/high quality response,1.0,1.0,0.0,anti-elitist
Poland,"Yes, I agree",Female,Mid in country X,4.0,3.0,5.0,4.0,4.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,45.0,low quality response,1.0,1.0,1.0, right-wing populism
Poland,"Yes, I agree",Female,Highest in country X,2.0,,4.0,3.0,3.0,4.0,7: Completely agree,6.0,7: Very willing,4.0,7: Fully applies,7: Fully applies,7: Fully applies,4.0,7: Fully applies,29.0,sufficient/high quality response,1.0,1.0,0.0,anti-elitist
Poland,"Yes, I agree",Female,Mid in country X,3.0,1.0,4.0,4.0,7: Completely agree,4.0,7: Completely agree,5.0,4.0,3.0,7: Fully applies,6.0,7: Fully applies,4.0,6.0,55.0,sufficient/high quality response,1.0,1.0,0.0,anti-elitist
Poland,"Yes, I agree",Male,Mid in country X,4.0,3.0,6.0,4.0,5.0,6.0,5.0,6.0,4.0,4.0,7: Fully applies,6.0,3.0,6.0,7: Fully applies,37.0,sufficient/high quality response,1.0,1.0,1.0, right-wing populism
Poland,"Yes, I agree",Male,Highest in country X,3.0,5.0,5.0,4.0,5.0,5.0,7: Completely agree,1: Very unwilling,1: Very unwilling,3.0,4.0,5.0,5.0,5.0,7: Fully applies,25.0,sufficient/high quality response,1.0,1.0,1.0, right-wing populism
Poland,"Yes, I agree",Female,Highest in country X,4.0,2.0,5.0,3.0,6.0,6.0,5.0,5.0,3.0,3.0,4.0,4.0,5.0,3.0,3.0,26.0,low quality response,1.0,1.0,0.0,anti-elitist
Poland,"Yes, I agree",Male,Highest in country X,1: Not interested at all,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,47.0,low quality response,1.0,1.0,0.0,anti-elitist
Poland,"Yes, I agree",Female,Highest in country X,2.0,,4.0,2.0,4.0,4.0,4.0,4.0,7: Very willing,7: Very willing,4.0,3.0,3.0,4.0,5.0,22.0,sufficient/high quality response,1.0,1.0,0.0,anti-elitist
Poland,"Yes, I agree",Female,Highest in country X,3.0,5.0,6.0,4.0,5.0,7: Completely agree,6.0,1: Very unwilling,5.0,4.0,1: Does not apply at all,7: Fully applies,1: Does not apply at all,1: Does not apply at all,6.0,23.0,sufficient/high quality response,0.0,0.0,0.0,control
Poland,"Yes, I agree",Female,Highest in country X,4.0,,6.0,4.0,5.0,4.0,4.0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,3.0,31.0,sufficient/high quality response,0.0,1.0,1.0,anti-immigrant
Poland,"Yes, I agree",Female,Highest in country X,2.0,2.0,2.0,2.0,2.0,4.0,4.0,6.0,7: Very willing,6.0,7: Fully applies,7: Fully applies,7: Fully applies,1: Does not apply at all,7: Fully applies,28.0,sufficient/high quality response,1.0,1.0,0.0,anti-elitist
Poland,"Yes, I agree",Female,Mid in country X,3.0,5.0,2.0,2.0,2.0,1: Completely disagree,6.0,7: Very willing,7: Very willing,7: Very willing,4.0,4.0,4.0,4.0,4.0,56.0,low quality response,0.0,1.0,1.0,anti-immigrant
Poland,"Yes, I agree",Female,Mid in country X,3.0,7.0,7: Completely agree,7: Completely agree,7: Completely agree,7: Completely agree,7: Completely agree,4.0,5.0,3.0,2.0,7: Fully applies,7: Fully applies,1: Does not apply at all,7: Fully applies,33.0,sufficient/high quality response,0.0,0.0,0.0,control
Poland,"Yes, I agree",Female,Mid in country X,4.0,1.0,5.0,5.0,5.0,5.0,7: Completely agree,5.0,4.0,5.0,3.0,5.0,3.0,3.0,5.0,19.0,sufficient/high quality response,0.0,0.0,0.0,control
Poland,"Yes, I agree",Female,Highest in country X,3.0,5.0,4.0,2.0,3.0,4.0,4.0,5.0,7: Very willing,6.0,6.0,4.0,7: Fully applies,6.0,5.0,24.0,sufficient/high quality response,1.0,1.0,1.0, right-wing populism
Poland,"Yes, I agree",Male,Mid in country X,3.0,,4.0,3.0,3.0,5.0,3.0,4.0,2.0,2.0,1: Does not apply at all,4.0,1: Does not apply at all,1: Does not apply at all,5.0,21.0,sufficient/high quality response,0.0,0.0,0.0,control
Poland,"Yes, I agree",Female,Mid in country X,1: Not interested at all,,3.0,3.0,7: Completely agree,7: Completely agree,7: Completely agree,1: Very unwilling,3.0,4.0,7: Fully applies,7: Fully applies,3.0,1: Does not apply at all,7: Fully applies,32.0,sufficient/high quality response,1.0,1.0,0.0,anti-elitist
Poland,"Yes, I agree",Female,Highest in country X,4.0,,6.0,6.0,6.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,3.0,5.0,25.0,sufficient/high quality response,0.0,0.0,0.0,control
Poland,"Yes, I agree",Male,Highest in country X,4.0,2.0,7: Completely agree,6.0,7: Completely agree,5.0,4.0,4.0,4.0,2.0,4.0,5.0,4.0,4.0,4.0,30.0,sufficient/high quality response,1.0,1.0,1.0, right-wing populism
Poland,"Yes, I agree",Male,Highest in country X,6.0,0: Left,5.0,5.0,6.0,6.0,6.0,2.0,1: Very unwilling,1: Very unwilling,7: Fully applies,7: Fully applies,7: Fully applies,1: Does not apply at all,7: Fully applies,36.0,sufficient/high quality response,1.0,1.0,0.0,anti-elitist
Poland,"Yes, I agree",Male,Mid in country X,4.0,,4.0,5.0,6.0,7: Completely agree,7: Completely agree,1: Very unwilling,7: Very willing,4.0,,,,,,,low quality response,1.0,1.0,0.0,anti-elitist
Poland,"Yes, I agree",Female,Highest in country X,1: Not interested at all,4.0,7: Completely agree,5.0,5.0,5.0,6.0,5.0,6.0,6.0,4.0,4.0,7: Fully applies,1: Does not apply at all,7: Fully applies,32.0,sufficient/high quality response,1.0,1.0,0.0,anti-elitist
Poland,"Yes, I agree",Female,No education + [lowest categories in country x],2.0,3.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,46.0,sufficient/high quality response,1.0,1.0,1.0, right-wing populism
Poland,"Yes, I agree",Male,No education + [lowest categories in country x],4.0,5.0,4.0,5.0,6.0,6.0,5.0,5.0,5.0,2.0,2.0,4.0,2.0,1: Does not apply at all,5.0,46.0,sufficient/high quality response,0.0,0.0,0.0,control
Poland,"Yes, I agree",Male,No education + [lowest categories in country x],2.0,,7: Completely agree,7: Completely agree,7: Completely agree,1: Completely disagree,5.0,6.0,7: Very willing,5.0,3.0,6.0,4.0,6.0,5.0,51.0,sufficient/high quality response,1.0,1.0,1.0, right-wing populism
Poland,"Yes, I agree",Male,No education + [lowest categories in country x],1: Not interested at all,,4.0,1: Completely disagree,1: Completely disagree,1: Completely disagree,7: Completely agree,4.0,7: Very willing,7: Very willing,7: Fully applies,7: Fully applies,1: Does not apply at all,1: Does not apply at all,1: Does not apply at all,44.0,sufficient/high quality response,0.0,1.0,1.0,anti-immigrant
Poland,"Yes, I agree",Female,No education + [lowest categories in country x],4.0,5.0,7: Completely agree,7: Completely agree,7: Completely agree,5.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0,6.0,41.0,sufficient/high quality response,0.0,0.0,0.0,control
Poland,"Yes, I agree",Female,Mid in country X,2.0,5.0,1: Completely disagree,2.0,1: Completely disagree,7: Completely agree,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,43.0,low quality response,1.0,1.0,1.0, right-wing populism
Poland,"Yes, I agree",Male,No education + [lowest categories in country x],2.0,,6.0,6.0,7: Completely agree,4.0,7: Completely agree,7: Very willing,7: Very willing,7: Very willing,,,,,,,low quality response,1.0,1.0,0.0,anti-elitist
Poland,"Yes, I agree",Female,Highest in country X,5.0,0: Left,6.0,6.0,5.0,1: Completely disagree,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,26.0,low quality response,1.0,1.0,1.0, right-wing populism
Poland,"Yes, I agree",Female,Highest in country X,2.0,5.0,4.0,4.0,7: Completely agree,4.0,4.0,7: Very willing,7: Very willing,7: Very willing,1: Does not apply at all,7: Fully applies,1: Does not apply at all,7: Fully applies,7: Fully applies,42.0,sufficient/high quality response,1.0,1.0,1.0, right-wing populism
Poland,"Yes, I agree",Female,Highest in country X,1: Not interested at all,,4.0,6.0,6.0,6.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,3.0,4.0,33.0,sufficient/high quality response,0.0,0.0,0.0,control
Poland,"Yes, I agree",Female,Highest in country X,2.0,4.0,4.0,3.0,3.0,4.0,2.0,1: Very unwilling,1: Very unwilling,3.0,3.0,6.0,1: Does not apply at all,1: Does not apply at all,7: Fully applies,29.0,sufficient/high quality response,0.0,0.0,0.0,control
Poland,"Yes, I agree",Female,Highest in country X,1: Not interested at all,0: Left,4.0,1: Completely disagree,3.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,5.0,4.0,3.0,25.0,sufficient/high quality response,1.0,1.0,0.0,anti-elitist
Poland,"Yes, I agree",Female,Mid in country X,1: Not interested at all,,3.0,4.0,4.0,4.0,4.0,7: Very willing,7: Very willing,7: Very willing,2.0,1: Does not apply at all,2.0,1: Does not apply at all,1: Does not apply at all,25.0,low quality response,1.0,1.0,0.0,anti-elitist
Poland,"Yes, I agree",Male,No education + [lowest categories in country x],3.0,5.0,7: Completely agree,7: Completely agree,7: Completely agree,7: Completely agree,7: Completely agree,2.0,6.0,4.0,4.0,4.0,4.0,4.0,4.0,46.0,low quality response,1.0,1.0,1.0, right-wing populism
Poland,"Yes, I agree",Male,Mid in country X,4.0,1.0,7: Completely agree,7: Completely agree,7: Completely agree,5.0,5.0,4.0,4.0,2.0,2.0,7: Fully applies,1: Does not apply at all,7: Fully applies,3.0,29.0,sufficient/high quality response,0.0,1.0,1.0,anti-immigrant
Poland,"Yes, I agree",Female,Highest in country X,3.0,5.0,7: Completely agree,7: Completely agree,7: Completely agree,7: Completely agree,7: Completely agree,7: Very willing,7: Very willing,7: Very willing,7: Fully applies,7: Fully applies,7: Fully applies,1: Does not apply at all,7: Fully applies,54.0,sufficient/high quality response,1.0,1.0,0.0,anti-elitist
Poland,"Yes, I agree",Female,Highest in country X,3.0,4.0,5.0,3.0,3.0,5.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,25.0,sufficient/high quality response,0.0,0.0,0.0,control
Poland,"Yes, I agree",Female,Highest in country X,3.0,3.0,7: Completely agree,6.0,6.0,3.0,5.0,7: Very willing,7: Very willing,6.0,7: Fully applies,7: Fully applies,7: Fully applies,7: Fully applies,5.0,23.0,sufficient/high quality response,1.0,1.0,1.0, right-wing populism
Poland,"Yes, I agree",Male,Mid in country X,5.0,5.0,4.0,4.0,6.0,5.0,3.0,4.0,7: Very willing,4.0,1: Does not apply at all,6.0,1: Does not apply at all,1: Does not apply at all,2.0,28.0,sufficient/high quality response,0.0,0.0,0.0,control
Poland,"Yes, I agree",Male,Highest in country X,3.0,2.0,2.0,1: Completely disagree,1: Completely disagree,3.0,3.0,2.0,3.0,4.0,5.0,4.0,5.0,4.0,5.0,32.0,sufficient/high quality response,0.0,0.0,0.0,control
Poland,"Yes, I agree",Female,Highest in country X,5.0,4.0,3.0,1: Completely disagree,2.0,2.0,2.0,1: Very unwilling,1: Very unwilling,3.0,7: Fully applies,7: Fully applies,1: Does not apply at all,7: Fully applies,7: Fully applies,26.0,sufficient/high quality response,0.0,1.0,1.0,anti-immigrant
Poland,"Yes, I agree",Female,Mid in country X,1: Not interested at all,0: Left,7: Completely agree,7: Completely agree,7: Completely agree,7: Completely agree,7: Completely agree,7: Very willing,7: Very willing,7: Very willing,7: Fully applies,7: Fully applies,7: Fully applies,7: Fully applies,7: Fully applies,26.0,sufficient/high quality response,0.0,1.0,1.0,anti-immigrant
Poland,"Yes, I agree",Male,Highest in country X,3.0,5.0,3.0,6.0,3.0,7: Completely agree,1: Completely disagree,7: Very willing,7: Very willing,5.0,7: Fully applies,7: Fully applies,7: Fully applies,1: Does not apply at all,7: Fully applies,60.0,sufficient/high quality response,1.0,1.0,0.0,anti-elitist
